train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
C7513,1,东莞西,始发站,08:55,,0分,1,0,0,0,0,0/0/0,0/0,0/0
C7513,2,道滘,08:58,09:00,2分钟,3分,1,4,0,0,0,0/0/0,0/0,5/0
C7513,3,西平西,09:06,09:07,1分钟,11分,1,14,0,0,0,0/0/0,0/0,8/0
C7513,4,东城南,09:10,09:12,2分钟,15分,1,17,0,0,0,0/0/0,0/0,10/0
C7513,5,寮步,09:17,09:19,2分钟,22分,1,26,0,0,0,0/0/0,0/0,15/0
C7513,6,松山湖北,09:23,09:25,2分钟,28分,1,32,0,0,0,0/0/0,0/0,20/0
C7513,7,大朗镇,09:29,09:30,1分钟,34分,1,38,0,0,0,0/0/0,0/0,25/0
C7513,8,常平南,09:35,09:36,1分钟,40分,1,44,0,0,0,0/0/0,0/0,25/0
C7513,9,常平东,09:40,09:42,2分钟,45分,1,48,0,0,0,0/0/0,0/0,30/0
C7513,10,樟木头东,09:47,09:48,1分钟,52分,1,55,0,0,0,0/0/0,0/0,35/0
C7513,11,银瓶,09:51,09:53,2分钟,56分,1,60,0,0,0,0/0/0,0/0,40/0
C7513,12,沥林北,09:58,10:00,2分钟,1小时3分,1,68,0,0,0,0/0/0,0/0,40/0
C7513,13,仲恺,10:06,10:08,2分钟,1小时11分,1,80,0,0,0,0/0/0,0/0,50/0
C7513,14,惠环,10:12,10:13,1分钟,1小时17分,1,85,0,0,0,0/0/0,0/0,50/0
C7513,15,龙丰,10:17,10:19,2分钟,1小时22分,1,90,0,0,0,0/0/0,0/0,55/0
C7513,16,西湖东,10:22,10:23,1分钟,1小时27分,1,93,0,0,0,0/0/0,0/0,55/0
C7513,17,云山,10:27,10:28,1分钟,1小时32分,1,96,0,0,0,0/0/0,0/0,55/0
C7513,18,小金口,10:35,终点站,,1小时40分,1,101,0,0,0,0/0/0,0/0,60/0
